id,postcode,title,update date,start date,end_date,country subentity,city,estimate overall contract amount,total amount,tax excslusive amount
740453,48980,Campaña de Reconocimiento Geotécnico en el interior de la Dársena de la Ampliación del Puerto de Bilbao en el Abra Exterior,2013-01-08,No date available,2012-10-11,ESPAÑA,Santurtzi,No amount available,719950,595000
738636,48980,"Obras de ejecución del proyecto constructivo de ""Conexión ferroviaria y vias de servicio de la terminal logística ferroviaria del Puerto de Bilbao en Pancorbo (Burgos)""",2013-01-08,No date available,2012-09-18,Burgos,Santurtzi,19576205.09,23687208.16,19576205.09
740824,33007,"Contrato de obras de construcción de un Punto Limpio en el Polígono Industrial de La Cardosa, en el municipio de Grado",2013-01-08,No date available,2012-08-13,Asturias,Oviedo,616760.87,727777.83,616760.87
737249,28071,"Consultoría y asistencia técnica para la coordinación, seguridad y salud,  de las obras y mantenimientos del Servicio de Aplicaciones Industriales de la Confederación Hidrográfica del Tajo.  ",2013-01-08,2013-01-24,2012-06-18,ESPAÑA,Madrid,224243.6,132303.72,112121.8
794490,28040,"El objeto del presente contrato es la asistencia técnica para el apoyo a la preparación y el seguimiento de procedimientos de contratación de la Administración General del Estado, de entre otros, elementos y servicios de comunicaciones.",2013-01-08,No date available,2012-12-20,ESPAÑA,Madrid,No amount available,47734.5,39450
742653,28040,"Suministro de gasóleos A y C para el CIEMAT, durante 2013.",2013-01-08,2013-01-01,2012-10-29,ESPAÑA,Madrid,269900,326579,269900
794080,37008,Servicio de soporte telefónico y mantenimiento de equipos de microinformática de la Universidad de Salamanca,2013-01-08,2013-05-25,2013-01-16,Salamanca,Salamanca,1080000,810000,669421.49
794549,50071,Muestreos de control de especies exóticas invasoras en la cuenca del Ebro. Gasto plurianual,2013-01-08,No date available,No date available,ESPAÑA,Zaragoza,No amount available,69503.97,57441.3
783302,28071,"El anuncio del procedimiento  VP-2012/000023M: ""Mantenimiento y cualificación de las Instalaciones de Seguridad Biológica con nivel de contención 3 y de las instalaciones del animalario en el Laboratorio Central de Veterinaria de Algete, por un periodo de 24 meses"" ha sido sustituido por el VP-2013/000023M.",2013-01-08,No date available,2012-12-01,ESPAÑA,Madrid,489360,296062.8,244680
783179,08005,"Contratación dela poliza de seguro de responsabilidad civil para Mutua Intercomarcal, Mutua de accidentes de trabajo  y enfermedades profesionales de la Seguridad Social MATEPSS nº 39",2013-01-08,2013-01-07,2012-12-05,ESPAÑA,Barcelona,No amount available,680000,680000
738394,08029,"Asistencia sanitaria oftalmológica: urgencias, cirugía y hospitalización para la población protegida en Mutual Midat Cyclops, MATEPSS nº 1, en el ámbito territorial de Barcelona ciudad y otras ciudades de la provincia.",2013-01-08,No date available,2012-08-07,Barcelona,Barcelona,744696,372348,372348
742914,08029,"Prestación de los servicios de pruebas diagnósticas complementarias de Resonancia Magnética, Ecografía y T.A.C. para la población protegida de Mutual Midat Cyclops, MATEPSS nº 1, en Barcelona ciudad y provincia",2013-01-08,No date available,2012-09-07,Barcelona,Barcelona,558750,279375,279375
738302,28006,"Suministro de planta par ala obra ""Actuaciones para la regeneración ambiental y control de avenidas en la cuenca baja del río Odra, TTMM de Villasandino, Castrojeriz y Pedrosa del Príncipe (Burgos)""",2013-01-08,2012-12-19,2012-09-06,ESPAÑA,Madrid,280944.4,329154.39,278944.4
794025,28003,Inspección periódica de las botellas de aire respirable de los equipos de respiración autónoma para actividades subacuaticas de dotación en las unidades del G.E.A.S.. y U.E.I. de la Guardia Civil.,2013-01-08,No date available,2013-02-15,ESPAÑA,Madrid,229755.36,139002,114877.68
794600,28071,Suministro para upgrade y renovación del alquiler de licencias SAS,2013-01-08,No date available,No date available,ESPAÑA,Madrid,190078.68,229995.2,190078.68
740962,35003,Mantenimiento edificios Canarias 2013 a 2015,2013-01-08,No date available,2012-09-17,ESPAÑA,Las Palmas,No amount available,263275.71,246052.08
783658,28047,"Servicio de Limpieza en Hospital Central de la Defensa ""Gómez Ulla"", Hospital General de la Defensa en Zaragoza y Hospital General de la Defensa en San Fernando (Cádiz). Mes de  ENERO de 2013",2013-01-08,2013-01-01,2012-11-12,ESPAÑA,Madrid,322314.05,390000,322314.05
799117,08007,(NsPSu) Suministro material informático Delegación Especial (c),2013-01-07,No date available,No date available,Not country subentity available,Barcelona,No amount available,60438.29,49949
783335,08007,(n.s.p.se) Mantenimiento instalaciones eléctricas Centros D. Especial (c),2013-01-07,No date available,2012-11-15,ESPAÑA,Barcelona,No amount available,54009.22,44635.72
783672,46920,Contratación de diversos seguros,2013-01-07,No date available,2012-11-19,ESPAÑA,Mislata (Valencia),214500,214500,214500
783768,15173,Mantemento dos aparellos elevadores dos edificios do Concello de Oleiros,2013-01-07,No date available,2012-10-25,A Coruña,Oleiros,115981.8,70168.99,57990.9
799118,28071,"Servicio de mantenimiento de la plataforma de gestión documental de Documentum y Captiva, que da soporte a los procesos de extranjería, destinado a la División de Sistemas de Información y Comunicaciones de la Secretaría de Estado de Administraciones Públicas.",2013-01-07,2013-05-01,2013-01-31,ESPAÑA,Madrid,178512.4,108000,89256.2
783430,28047,Servicio de vigilancia y seguridad con armas en Hospitales y Centros Sanitarios dependientes de IGESAN. año 2013,2013-01-07,2013-01-01,2013-12-31,ESPAÑA,Madrid,6311000,3668390,3093710.74
742278,28071,Contratación de un Seguro de Responsabilidad Civil para vehículos de la flota del Parque Móvil del Estado,2013-01-07,2013-01-01,2012-11-05,ESPAÑA,Madrid,778956,370931.43,370931.43
794356,28021,Software para el Almacén Robotizado de la Unidad de Abastecimiento,2013-01-07,No date available,2012-12-11,ESPAÑA,Madrid,No amount available,331076.38,276616.84
736831,28071,Servicio permanente del mantenimiento preventivo y correctivo de los aparatos elevadores instalados en diferentes edificios de los Servicios Centrales del Ministerio de Empleo y Seguridad Social.,2013-01-05,2013-01-01,2012-07-23,ESPAÑA,Madrid,283898.3,167500,141949.15
783999,28223,Servicio de vigilantes de seguridad y auxiliares en diversos centros de la Corporación RTVE en la Comunidad Autónoma de Cataluña.,2013-01-05,2012-12-01,2012-10-05,ESPAÑA,Pozuelo de Alarcón,No amount available,2697192.32,2229084.56
783394,33201,"Suministro, por el sistema de lotes, de vestuario y demás materiales de protección para el personal del Área de Seguridad Ciudadana del Ayuntamiento de Gijón/Xixón hasta el año 2013",2013-01-04,No date available,2012-11-05,ESPAÑA,Gijón,35779.7,39357.67,32527
799119,41013,"Contratación del servicio de asistencia técnica especializada dentro del  Soporte Técnico al plan de mejora del e-learning de la Universidad Pablo de Olavide, de Sevilla",2013-01-04,2013-01-15,No date available,Sevilla,Sevilla,34710.74,42000,34710.74
799120,33201,Acondicionamiento interior del edificio municipal sede de la asociación de vecinos de Portuarios,2013-01-04,No date available,2013-01-18,Principado de Asturias,Gijón,No amount available,89907.51,74303.73
790077,33201,Suministro por el sistema de lotes de vestuario y demás materiales de protección para los miembros de la Agrupación de voluntarios de Protección Civil del Ayuntamiento de Gijón/Xixón años 2012 y 2013,2013-01-04,No date available,2012-11-12,ESPAÑA,Gijón,36510,22088.55,18255
790025,28001,Contratación de los servicios postales generados en el ambito de laMutualidad General Judicial,2013-01-04,2013-01-01,2012-11-15,ESPAÑA,Madrid,126051.18,152521.93,126051.18
799121,50071,Vigilancia de las oficinas de la Confederación Hidrográfica del Ebro sitas en Paseo Sagasta 24-26 de Zaragoza,2013-01-04,No date available,No date available,Zaragoza,Zaragoza,No amount available,54524.83,45061.84
799122,28005,Fontanería para la obra Cáceres Acuartelamiento Santa Ana/ Adecuación de la Red General de agua (1ª fase).,2013-01-04,No date available,No date available,ESPAÑA,Madrid,No amount available,80000,67796.61
783224,2002,Servicio de seguridad de las oficinas y locales dependientes de la Dirección Provincial de la Tesorería General de la Seguridad Social y de la Dirección Provincial del Instituto Nacional de la Seguridad Social de Albacete por un periodo de 24 meses ejercicios 2013-2014,2013-01-04,2013-01-01,2014-12-31,ESPAÑA,Albacete,No amount available,238455,197070.25
799123,28002,Servicio de transporte de personal durante 2013. C.O. Málaga,2013-01-04,2013-01-01,No date available,ESPAÑA,Madrid ,No amount available,40500,36818.18
783858,28071,"Servicio de Seguridad y Vigilancia de los locales ocupados por la Inspección Provincial de Trabajo y Seguridad Social de Melilla, por un periodo de 24 meses",2013-01-04,No date available,2012-10-24,Melilla,Madrid,130707.7,67968,65353.85
794427,28006,"Servicio de Vigilancia para el Instituto de Microelectrónica de Sevilla, Centro de Investigaciones ""Isla de la Cartuja"", Estación Biologica de Doñana e Instituto de Ciencias Marinas de Andalucia.",2013-01-04,2013-01-05,No date available,ESPAÑA,Madrid,No amount available,957042.24,790944
731417,28071,Servicios para el control del estado quimico de las aguas superficiales en la Cuenca Hidrográfica del Tajo.,2013-01-04,No date available,2012-02-09,ESPAÑA,Madrid,1142162,673875.58,571081
783313,47012,Servicios de mantenimiento de sistemas contra incendios de las Unidades Militares ubicadas en el ámbito geográfico de responsabilidad de la SUIGE 4ª Noroeste,2013-01-04,No date available,2012-11-05,ESPAÑA,Valladolid,80414.37,80414.37,66458.16
799124,48340,Adjudicación de los servicios de Vigilancia y Seguridad para la Fundación AIC - Automotive Intelligence Center,2013-01-04,No date available,2013-02-06,ESPAÑA,Amorebieta-Etxano,640000,193600,160000
799125,48340,Adjudicación del servicio de limpieza de las instalaciones de AIC - Automotive Intelligence Center,2013-01-04,No date available,2013-02-05,ESPAÑA,Amorebieta-Etxano,320000,96800,80000
742859,47012,"Servicio mantenimiento sistemas calefacción y calderas Unidades Militares ubicadas en área de responsabilidad geográfica SUIGE 4ª Noroeste, para el año 2013",2013-01-04,No date available,2012-10-10,ESPAÑA,Valladolid,222484.94,134603.39,111242.47
789928,28071,"Contrato de servicios para la redacción del ""Proyecto piloto para la restauración del Horno de Vidrio y conducción asociada del abastecimiento de agua romano a Toledo T.M de Toledo""",2013-01-04,No date available,No date available,ESPAÑA,Madrid,37405.18,44138.11,37405.18
799126,28071,Suministro de diez motores para el servicio de protección de la naturaleza (Seprona) de la Guardia Civil.,2013-01-04,No date available,No date available,ESPAÑA,Madrid,No amount available,67155,55500
793884,51003,Servicio de Mantenimiento Equipo Resonancia Magnetica del Hospital Universitario de Ceuta,2013-01-04,2012-12-26,No date available,ESPAÑA,Ceuta,32150,33436,32150
790066,39004,"Servicio de limpieza de las instalaciones del Hospital “Ramón Negrete” y de las Oficinas Centrales de Mutua Montañesa en Santander, y de las Delegaciones de Mutua Montañesa en Torrelavega y Castro-Urdiales",2013-01-04,2013-02-01,2012-12-10,ESPAÑA,Santander,869400,500940,414000
783915,33201,Adquisición de seis bombas para el oceanario del Acuario de Gijón,2013-01-04,No date available,2012-10-19,ESPAÑA,Gijón,70000,84700,70000
799127,28046,Impartición de un  Curso de Inglés para Cuerpos Comunes durante 2013.,2013-01-04,No date available,2012-12-12,ESPAÑA,Madrid,59970,59970,59970
799128,28020,Servicios de mantenimiento de equipos ORACLE SUN,2013-01-04,No date available,2013-01-15,ESPAÑA,Madrid,No amount available,78650,65000
735317,28029,Asistencia técnica para los eventos organizados en el CNIC,2013-01-04,No date available,No date available,ESPAÑA,Madrid,60600,35400,30000
789653,14193,"Adquisición de aceites, grasas, lubricantes y productos asociados.",2013-01-04,2012-12-10,2012-11-22,ESPAÑA,El Higuerón-Córdoba,No amount available,349867.92,289147.04
794419,28046,"Servicio de conexión a central receptora de alarmas, custodia de llaves, acuda y mantenimiento de los sistemas de anti-intrusión, CCTV y detección de incendios de las Delegaciones y Subdelegaciones de Defensa y otros organismos dependienes del Ministerio de Defensa para el año 2013.",2013-01-04,2013-01-01,2012-12-07,ESPAÑA,Madrid,79498,96192.58,79498
794500,28008,"La Fundación SEPI precisa contratar una empresa para que efectúe la labor de mantenimiento preventivo de las instalaciones de su colegio mayor durante un plazo de un año, prorrogable por otros tres más. La descripción completa del trabajo a desarrollar se detalla en el pliego elaborado al efecto.",2013-01-04,2013-01-01,2012-12-21,ESPAÑA,Madrid,84000,101640,84000
783245,28042,Ampliación y mantenimiento de licencias antivirus en puestos corporativos para Correos y adquisición y mantenimiento de licencias antivirus para Chronoexprés.,2013-01-04,No date available,2012-11-07,ESPAÑA,Madrid,553770,276001,228100
799129,28037,"5109/13 G Servicio de mantenimiento de los productos Superoptimizer/Cis, Peromance Manager y del planificador distribuido intalados en la GISS durante el 2013.",2013-01-04,No date available,No date available,ESPAÑA,Madrid,No amount available,279539.11,231024.06
789959,28042,Contratación del mantenimiento de los instrumentos de pesaje de uso postal.,2013-01-04,No date available,2012-11-20,ESPAÑA,Madrid,693500,495800,380000
799130,41013,"Servicios Unificados de Telefonía en la Universidad Pablo de Olavide, de Sevilla",2013-01-04,2013-05-23,2013-02-11,Sevilla,Sevilla,1800000,1452000,1200000
799131,28037,5106/13 G Servicio de mantenimiento del sistema de impresión distribuido Saint instalado en la GISS durante 2013.,2013-01-04,No date available,No date available,ESPAÑA,Madrid,No amount available,572774.07,473367
799132,28223,"Suministro de imágenes por empresas de agencias de noticias para las Comunidades Autónomas de País Vasco, Cantabria y La Rioja.",2013-01-04,2013-05-01,2013-01-21,ESPAÑA,Pozuelo de Alarcón,No amount available,612376.16,506096
799133,48170,El objeto del presente contrato es la realización de los trabajos de limpieza de los edificios y locales de titularidad municipal ubicados en Zamudio.,2013-01-04,2013-07-01,2013-03-18,ESPAÑA,Zamudio (Vizcaya),270000,163350,135000
799134,18100,Suministro de 5 modulos Producción de Vectores Virales en Calidad Clínica (GMP),2013-01-04,No date available,No date available,ESPAÑA,Armilla ,1049000,1258800,1049000
799135,28002,"ANULADO. Suministro de un vehículo ROV 2000 para operaciones de observación de alta resolución y muestreo científico adaptado específicamente para un ""garaje submarino"" TMS-G2C (no incluido en el alcance del suministro)",2013-01-04,No date available,No date available,ESPAÑA,Madrid ,450413.22,545000,450413.22
799136,28280,Suministro de energía eléctrica con destino al alumbrado público y de edificios municipales,2013-01-04,No date available,2013-02-12,ESPAÑA,El Escorial (Madrid),809917.35,980000,809917.35
783816,28006,"Servicio de manipulación, mantenimiento y limpieza de animalarios.",2013-01-04,2013-01-01,2014-12-31,Comunidad de Madrid,Madrid,No amount available,2814505.32,2385174
783808,28006,Servicio de vigilancia.,2013-01-04,2013-01-01,2014-12-31,Sevilla,Madrid,No amount available,131672.2,108820
799137,48901,"Prestación del servicio constituido por la gestión de los Servicios Culturales de Proximidad, y la ejecución de Proyectos Culturales de Ciudad",2013-01-04,No date available,2013-01-21,ESPAÑA,Barakaldo,2194214.88,1327500,1097107.44
799138,52002,"Suministro de vestuario especifico para Grupo de Regulares nº 52, Melilla",2013-01-04,2012-12-22,No date available,ESPAÑA,Melilla,40000,40000,40000
742316,28003,Adquisición de cinco gafas de visión nocturna para aeronaves del Servicio Aéreo de la Guardia Civil.,2013-01-04,2013-04-18,2012-11-19,ESPAÑA,Madrid,67500,81675,67500
783875,28043,Prestación de servicios de apoyo y gestión de operación y mantenimiento para la ejecución del Proyecto de Desmantelamiento y Clausura de la Central Nuclear José Cabrera.,2013-01-04,No date available,2012-10-25,Guadalajara,Madrid,No amount available,312180,258000
742710,28043,Servicio de Limpieza de las Istalaciones del A.C. RBMA EL Cabril,2013-01-03,No date available,2012-10-16,Córdoba,Madrid,No amount available,1264147.5,1044750
783966,33201,"Suministro e instalación, por el sistema de lotes, de juegos de mayores en distintas zonas de la ciudad, ejercicio 2012",2013-01-03,No date available,2012-10-16,ESPAÑA,Gijón,49586.79,60000,49586.79
793996,38003,Contratación del servicio de gestión de las notificaciones que se generan en la dirección provincial de la Tesorería General de la Seguridad Social en Santa Cruz de Tenerife para el año 2013.,2013-01-03,2013-01-01,No date available,ESPAÑA,Santa Cruz de Tenerife,No amount available,53500,50000
736531,38003,"Contratación del servicio de vigilancia y seguridad de los distintos edificios de la Dirección Provincial de la Tesorería General de la Seguridad Social de Santa Cruz de Tenerife situados en Avda. José Manuel Guimerá nº. 8 (Santa Cruz de Tenerife); C/ Ruiz de Padrón 8 y 10 (Santa Cruz de Tenerife); Avda. de Ámsterdam nº 1, Edif. Valdés Center (Los Cristianos); Avda. José del Campo Llerena, Edif. Boca Tauce (Puerto de la Cruz), Avda. Los Indianos, nº 14(Santa Cruz de la Palma), C/Quintín Benito nº 2 (San Cristóbal de La Laguna) y Archivo/Almacén Polígono Costa Sur C/Rabasa (Santa Cruz de Tenerife), para el año 2013.",2013-01-03,2013-01-01,2013-12-31,ESPAÑA,Santa Cruz de Tenerife,No amount available,318860,298000
799139,28040,Organización de la ejecución del Study Trip a Shanghai en febrero-marzo 2013.,2013-01-03,No date available,2013-01-17,ESPAÑA,Madrid,95000,114950,95000
799140,28040,"Servicio de consultoría y asistencia técnica para la realización de trabajos de control de acciones financiadas por el INIA y cofinanciadas por fondos estructurales (FEDER), durante el 2013 ",2013-01-03,No date available,2013-01-17,ESPAÑA,Madrid,No amount available,63265.6,52285.62
799141,28006,"Suministo e isntalación de un potenciostato/galvanostato, cofinanciado con Fondos Feder. Proyecto ""Alkapem"", codigo CTQ2011-28913-C02-01 con destino al Instituto de Carboquímica",2013-01-03,2013-01-04,No date available,ESPAÑA,Madrid,No amount available,25531,21100
799142,28071,Contratacion del curso de idiomas en el Cuartel General durante el año escolar 2013,2013-01-03,2013-03-15,2013-01-25,ESPAÑA,Madrid,50000,50000,50000
799143,28001,"Servicio de documentación para el mantenimiento y la actualización del gestor de las exposiciones, seguimiento de los distintos permisos de uso público, catálogo y edición fascimilar.",2013-01-03,No date available,No date available,ESPAÑA,Madrid,50847.46,30762.71,25423.73
799144,48011,"servicio de vigilancia de Gran Vía-89, sede de las direcciones provinciales de la TGSS y del INSS de Bizkaia, de las
administraciones dependientes de la Dirección Provincial de la TGSS, de la sala de CCTV y del servicio de acuda a
las administraciones y al pabellón de Arrigorriaga.",2013-01-03,2013-01-01,2013-12-31,ESPAÑA,Bilbao,No amount available,544500,450000
794691,27002,"27PN1/13X. El objeto del presente contrato es el servicio de transporte de documentación, modelaje, material y 
otros en la Dirección Provincial de la TGSS de Lugo para el año 2013.",2013-01-03,2013-01-01,2013-12-31,ESPAÑA,LUGO,No amount available,48521,40100
799145,28071,Adquisición de combustible líquido con destino al E.T.,2013-01-03,No date available,No date available,ESPAÑA,Madrid,No amount available,181330.6,181330.6
799146,11001,"Suministro e instalación de equipos microinformáticos para la Universidad de Cádiz, desglosado en los siguientes lotes: 
Lote 1: 40 PCs completos (CPU, pantalla, ratón, teclado)
Lote 2: 45 pantallas + ratón y teclado
Lote 3: 55 portátiles
Lote 4: 90 clientes ligeros + ratón y teclado
",2013-01-03,No date available,2013-01-18,Cádiz,Cádiz,No amount available,93000,76859.5
799147,28001,"Las obras del proyecto de las nuevas peticiones de la secretaría general de instituciones penitenciarias, de la dirección del Centro y del servicio de prevención de riesgos laborales del Centro Penitenciario Pamplona I",2013-01-03,No date available,No date available,ESPAÑA,Madrid,No amount available,347163.39,286911.89
799148,27002,"27PN2/13X.Servicio de localización, recogida y transporte, a la nave propiedad de la TGSS, sita en Rúa Das Leiteiras, parcela nº3, en el Polígono del Ceao, de esta ciudad de Lugo, de bienes embargados por las Unidades de Recaudación Ejecutiva de la Dirección Provincial de la TGSS de Lugo, durante el período comprendido entre el 1 de enero de 2013 yel 30 de noviembre de 2013.",2013-01-03,2013-01-01,No date available,ESPAÑA,LUGO,No amount available,48400,40000
794302,28002,Servicios de telefonia movil,2013-01-03,2013-05-18,2013-01-31,ESPAÑA,Madrid,2299559.47,24611.93,20340.44
783369,28071,"Contratacion del Seguro de R.C. de suscripción obligatoria, seguro de R.C. de suscripcion voluntaria, seguro de defensa jurídica y reclamación de daños, seguro de asistencia en viaje y seguro de rotura de lunas de los vehiculos al servicio del ET",2013-01-03,No date available,2012-11-27,ESPAÑA,Madrid,No amount available,4880000,4880000
735260,28071,"Adquisición de 100 litros de concentrado celular B. Abortus, cepa S-99 inactivada para el Laboratorio  Central de Sanidad Animal en Santa Fe (Granada).",2013-01-03,2012-12-18,2012-06-30,ESPAÑA,Madrid,96300,104004,96300
799149,28029,Servicio de mantenimiento de hardware y software de equipos SUN-ORACLE,2013-01-03,No date available,No date available,Madrid,Madrid,165000,199650,165000
799150,28046,"Servicio de apoyo a la conservación y mantenimiento del centro de transformación, grupos electrógenos, UPS, y puertas automáticas de la sede central y edificios periféricos.",2013-01-03,2013-01-01,No date available,ESPAÑA,Madrid,59421.93,71900.54,59421.93
794540,50071,Apoyo técnico a la redacción de estudios de evaluación de recursos eólicos en el embalse de Almudévar,2013-01-03,No date available,No date available,Huesca,Zaragoza,No amount available,72599.99,59999.99
799151,33600,"Suministro e instalación de los equipos de los sistemas de control y regulación del denominado ""Foto Rojo"" en el términos municipal de Mieres",2013-01-03,2013-04-12,2013-01-18,ESPAÑA,Mieres,79338.84,24000,19834.71
794741,44071,"Contrato de Servicios de manejo, vigilancia y control del ganado ovino",2013-01-03,No date available,2012-12-18,ESPAÑA,Teruel,57716.6,31744.13,28858.3
740792,27002,"Contratación de los servicios de vigilancia de las dependencias de la Dirección Provincial de la Seguridad Social
 (TGSS/INSS), en la Ronda Músico Xosé Castiñeira 26, y en el local de la unidad médica del INSS, sito en Plaza de 
Ferrol 11, y visitas de inspección y control a la Administración nº 1 de la Seguridad Social, sita en Avenida de 
Ramón Ferreiro 16, y a las dos naves ubicadas en el Polígono del Ceao, todos en Lugo, para el año 2013.",2013-01-03,No date available,2012-09-26,ESPAÑA,LUGO,No amount available,198122,167900
794735,44071,apoyo a las labores de atencion y manejo de los ganados ovino y porcino y el cultivo de fincas rusticas en el centro de mejora ganadera EL CHANTRE,2013-01-03,No date available,2012-12-18,ESPAÑA,Teruel,54027.84,29715.31,27013.92
794068,33480,"“Servicio de recogida de basuras, desechos y residuos sólidos generados por el Centro Penitenciario de Villabona y su traslado al vertedero”, con plazo de ejecución desde 01/01/2013 a 31/12/2013",2013-01-03,2013-01-01,No date available,ESPAÑA,Villabona Llanera,37000,40700,37000
799152,28029,Servicio Técnico Informático para los proyectos de administración web y coordinación de los técnicos en los centros para adecuación a la nueva estructura informática,2013-01-03,No date available,No date available,ESPAÑA,Madrid,59995,72593.95,59995
783401,28014,"Suministro de materiales de construcción para la realización de estudios sobre modelos físicos a escala, en el Centro de Estudios de Puertos y Costas, Centro de Estudios Hidrográficos, y Laboratorio Central de Estructuras y Materiales.",2013-01-03,2012-12-06,2012-11-06,ESPAÑA,MADRID,49586.78,60000,49586.78
794513,11100,Curso de Encuadernación Artística y Manipulado del Papel. Cofinanciado por el Fondo Social Europeo.,2013-01-03,2013-01-08,No date available,ESPAÑA,San Fernando,No amount available,25062,25062
799153,8025,PNSP 2013/7-MServicio de vigilancia en todos los Centros Dirección Provincial de Barcelona,2013-01-03,2013-01-01,2013-03-31,ESPAÑA,Barcelona,No amount available,542721.17,448529.89
794512,11100,Curso Pretaller de Actividades Manipulativas. Cofinanciado por el Fondo Social Europeo.,2013-01-03,2013-01-08,No date available,ESPAÑA,San Fernando,No amount available,25062,25062
799154,33480,suministro e instalación de una caseta de media  tensión en el centro penitenciario de villabona(Llanera-asturias).,2013-01-03,2012-12-03,No date available,Asturias,Villabona Llanera,39871.34,47048.18,39871.34
794542,50071,"Trabajos de determinación y mejora en la gestión del Estado de masas de agua en el ámbito de la cuenca del Ebro. Inspección de las presas de Canalroya, La Sarra, Jabarrella, Villanova y Pineta (Hu)",2013-01-03,No date available,No date available,Huesca,Zaragoza,No amount available,72249.86,59710.63
799155,28042,"Servicio de distribución al por mayor de sellos de Correos, productos filatélicos y otros productos postales a la red de expendedurías de tabaco y timbres del Estado.",2013-01-03,No date available,No date available,ESPAÑA,Madrid,1803750,1119250,925000
783834,48011,"Contratación del servicio de vigilancia en el Centro Intermutual de Archanda, C/ San Roque s/nº, Archanda-Sondika",2013-01-03,2013-01-01,2012-10-31,ESPAÑA,Bilbao,No amount available,160905.8,132980
794511,11100,Curso Refuerzo Educativo. Cofinanciado por el Fondo Social Europeo.,2013-01-03,2013-01-08,No date available,ESPAÑA,San Fernando,No amount available,36725,36725
794545,50071,Caracterización de las poblaciones de náyades en el tramo medio del río Ebro: Novillas-Pina (Zaragoza),2013-01-03,No date available,No date available,Zaragoza,Zaragoza,No amount available,30062.44,24844.99
794469,11100,Servicio de Integración Profesional. Cofinanciado por el Fondo Social Europeo.,2013-01-03,2013-01-02,No date available,ESPAÑA,San Fernando,No amount available,24032,24032
738414,28223,Adquisición de equipamiento e instalación destinado a dos unidades móviles para enlaces de microondas en Prado del Rey.,2013-01-03,No date available,2012-09-05,ESPAÑA,Pozuelo de Alarcón,No amount available,302742,250200
742268,33211,Suministro de dos barredoras y una baldeadora de aceras autopropulsadas,2013-01-03,2012-12-31,2012-11-19,ESPAÑA,Gijón,No amount available,447700,370000
740558,28020,Suministro de Licencias Microsoft Office 2010,2013-01-03,2012-12-12,2012-09-26,ESPAÑA,Madrid,No amount available,245944.6,203260
794218,46001,Toner DE en Valencia,2013-01-03,No date available,No date available,Not country subentity available,Valencia,No amount available,70785,58500
794613,28071,Proyecto de mejora del abastecimiento a Castillo de Bayuela: instalaciones en la estación de bombeo de Cardiel de los Montes (Toledo),2013-01-02,No date available,No date available,ESPAÑA,Madrid,No amount available,168027.58,138865.77
794007,48170,Adquisición de dos Wire Scanners.,2013-01-02,2013-01-02,2012-12-10,ESPAÑA,Zamudio. (Bizkaia),No amount available,59290,49000
799156,08007,Mensajería centros AEAT Barcelona y provincia,2013-01-02,No date available,No date available,Not country subentity available,Barcelona,No amount available,65340,54000
789384,48901,"Diseño y  ejecución del Programa “Tutoria de tarde uy apoyo socioeducativo” en los Centros Docentes de Barakaldo, ",2013-01-02,No date available,2012-12-05,Not country subentity available,Barakaldo,419436,209718,209718
727224,28071,"Servicio para la redacción del Proyecto de construcción de mejora del abastecimiento en la Comarca de la Vera sistema centro y este TT.MM. Jaraiz de la Vera, Jarandilla de la Vera y otros (Cáceres)",2013-01-02,No date available,2012-01-02,ESPAÑA,Madrid,128503.99,151634.71,128503.99
799157,17006,"Servicio de mantenimiento de las instalaciones de climatización, electricidad (alta y baja tensión), grupo electrógeno, fontanería, prevención contra incendios, equipo UPS, instalación cableado de telefonía, megafonía, cableado informático PDS y mejora del estandar ambiental en las instalaciones de todos los edificios y en cada uno de ellos, según la instalación de que disponga, de la Dirección Provincial de la TGSS de Girona desde el 1 de abril de 2013 a 31 de marzo de 2015.",2013-01-02,2013-04-01,2015-03-31,ESPAÑA,Girona,No amount available,157300,130000
783880,33510,"Contratación del suministro, mediante lotes, del equipamiento del Centro Polivalente en Valdesoto, Siero",2013-01-02,2013-01-30,2012-10-20,ESPAÑA,Siero,82483.79,99805.39,82483.79
742239,28006,Servicio de modelado de la propagación de ruidos y otros potenciales contaminantes procedentes del aumento del tráfico marítimo y por la construcción y funcionamiento de molinos de viento (OWF) en el Mar Mediterraneo y Mar Negro.,2013-01-02,2013-01-03,2012-10-16,Girona,Madrid,No amount available,73140.49,61983.47
799158,28071,Servicio de agencia de viajes en el ambito del ejercito de tierra.,2013-01-02,No date available,No date available,ESPAÑA,Madrid,No amount available,150000,136363.64
794762,28014,Servicio de mantenimiento del cableado estructurado en redes locales de centros de procesos de datos y sedes de los Servicios Centrales de la Secretaría de Estado de Administraciones Públicas,2013-01-02,No date available,No date available,ESPAÑA,Madrid,50000,60500,50000
790065,14193,Adquisición de repuestos para remolques de dotación en el Ejercito de Tierra.,2013-01-02,2012-12-10,2012-11-16,ESPAÑA,El Higuerón-Córdoba,No amount available,305000,252066.12
799159,40200,"Aprovechamiento de maderas en MUP 14 Lotes 01OR Y 02OR,año 2013",2013-01-02,No date available,2013-01-10,ESPAÑA,Cuéllar,41101.1,46033.23,41101.1
